code_prefix,country_id,country_code,country_title,region_title,current_rate,billing_term,last_updated,rate_status
"5217791204","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217828200","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217828201","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217828202","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217828203","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217828204","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217828206","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217828207","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217828208","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217828209","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217838315","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217838316","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217838317","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217838318","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217911120","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217911121","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217911122","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217911130","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217911131","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217911132","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217911133","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5217911134","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218341040","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218341041","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218341042","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218341043","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218341044","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218341045","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218341046","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218341047","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218341048","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218341420","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218341421","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218341422","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218341423","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218341424","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218341425","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218341426","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218341427","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218341428","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218443670","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218443671","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218443672","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218443673","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218443674","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218443675","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218443676","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218443677","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218661950","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218661951","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218661952","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218661953","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218661954","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218661955","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218771220","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218771221","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218771222","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218999313","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218999314","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218999315","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218999316","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218999317","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218999318","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218999319","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218999372","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218999375","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218999376","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5218999377","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161060","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161061","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161062","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161063","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161064","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161065","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161066","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161067","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161068","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161070","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161071","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161072","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161073","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161074","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161075","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161076","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161077","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161078","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161310","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161311","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161312","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161313","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161314","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161330","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161331","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161332","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161333","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219161334","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219171370","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219171371","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219171372","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219171373","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219171374","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212050","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212051","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212052","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212053","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212054","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212055","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212056","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212057","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212058","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212690","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212691","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212693","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212694","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212695","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212696","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212697","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212698","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212699","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212702","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212703","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212704","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212705","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212706","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212707","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212708","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219212709","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219585850","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219585852","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219585853","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219585854","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219612940","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219612941","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219612942","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219612943","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219612944","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219622035","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219622036","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219622037","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219622038","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219622039","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219651080","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219651081","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219651082","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219651083","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219651084","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219651085","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219651086","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219651087","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219651088","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219681100","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219681101","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219681102","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219681103","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219681104","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219681105","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219681106","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219681107","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219681108","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219681160","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219681161","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219717117","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219717118","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219717119","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219717125","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219717154","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219811900","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219811901","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219811902","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219811903","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219811904","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219831000","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219831001","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219831002","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219831003","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219831004","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219831005","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219831006","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219831007","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219838313","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219838314","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219838315","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219838316","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219838317","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219838318","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219838319","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219851310","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219851311","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219851312","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219851313","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219851314","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219871360","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219871361","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219871362","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219871363","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219871364","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219934100","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219971440","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219971441","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219971442","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219971443","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219971444","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219981060","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219981061","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219981062","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219981063","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219981064","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219981065","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219981066","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219981067","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219981068","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219981820","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219981821","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219981822","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219981823","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219981824","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219981825","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219981826","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219981827","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219981828","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219982600","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219982601","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219982602","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219982603","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219982604","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219982605","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219982606","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219982607","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219982608","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219991220","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219991221","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219991222","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219991223","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219991224","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219991226","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219991227","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219991228","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219991229","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219992920","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219992921","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219992922","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219992923","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219992924","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219992925","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219992926","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219992927","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219992928","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219995931","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219995932","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219995933","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219995934","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219995935","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219995936","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219995937","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219995938","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219995939","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219999680","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219999681","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219999682","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219999683","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219999684","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219999685","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219999686","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219999687","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"5219999688","137","MEX","Mexico","","0.0185","60/1","2021-01-01","lower",
"691","138","FSM","Micronesia","","1.2266","30/6","2021-01-01","higher",
"373","139","MDA","Moldova, Republic of","","0.7472","30/6","2021-01-01","higher",
"3735","139","MDA","Moldova, Republic of","","0.6532","30/6","2021-01-01","higher",
"37321","139","MDA","Moldova, Republic of","","0.4839","30/6","2021-01-01","higher",
"37353","139","MDA","Moldova, Republic of","","0.4839","30/6","2021-01-01","higher",
"37355","139","MDA","Moldova, Republic of","","0.4839","30/6","2021-01-01","higher",
"37356","139","MDA","Moldova, Republic of","","0.4839","30/6","2021-01-01","higher",
"37360","139","MDA","Moldova, Republic of","","0.6446","30/6","2021-01-01","higher",
"37361","139","MDA","Moldova, Republic of","","0.688","30/6","2021-01-01","higher",
"37368","139","MDA","Moldova, Republic of","","0.6446","30/6","2021-01-01","higher",
"37369","139","MDA","Moldova, Republic of","","0.6446","30/6","2021-01-01","higher",
"37377","139","MDA","Moldova, Republic of","","0.6204","30/6","2021-01-01","higher",
"37378","139","MDA","Moldova, Republic of","","0.6762","30/6","2021-01-01","lower",
"37379","139","MDA","Moldova, Republic of","","0.6762","30/6","2021-01-01","higher",
"373210","139","MDA","Moldova, Republic of","","0.5306","30/6","2021-01-01","higher",
"373215","139","MDA","Moldova, Republic of","","0.5306","30/6","2021-01-01","higher",
"373216","139","MDA","Moldova, Republic of","","0.5306","30/6","2021-01-01","higher",
"373219","139","MDA","Moldova, Republic of","","0.5306","30/6","2021-01-01","higher",
"373533","139","MDA","Moldova, Republic of","","0.5306","30/6","2021-01-01","higher",
"373552","139","MDA","Moldova, Republic of","","0.5306","30/6","2021-01-01","higher",
"373555","139","MDA","Moldova, Republic of","","0.5306","30/6","2021-01-01","higher",
"373557","139","MDA","Moldova, Republic of","","0.5306","30/6","2021-01-01","higher",
"373562","139","MDA","Moldova, Republic of","","0.5306","30/6","2021-01-01","higher",
"373610","139","MDA","Moldova, Republic of","","0.6446","30/6","2021-01-01","higher",
"373611","139","MDA","Moldova, Republic of","","0.6446","30/6","2021-01-01","higher",
"373620","139","MDA","Moldova, Republic of","","0.6446","30/6","2021-01-01","higher",
"373621","139","MDA","Moldova, Republic of","","0.6446","30/6","2021-01-01","higher",
"373900","139","MDA","Moldova, Republic of","","0.7867","30/6","2021-01-01","higher",
"3736750","139","MDA","Moldova, Republic of","","0.7007","30/6","2021-01-01","higher",
"3736751","139","MDA","Moldova, Republic of","","0.7007","30/6","2021-01-01","higher",
"3736752","139","MDA","Moldova, Republic of","","0.7007","30/6","2021-01-01","higher",
"3736753","139","MDA","Moldova, Republic of","","0.7007","30/6","2021-01-01","higher",
"3736754","139","MDA","Moldova, Republic of","","0.7007","30/6","2021-01-01","higher",
"377","140","MCO","Monaco","","0.1665","30/6","2021-01-01","higher",
"3773","140","MCO","Monaco","","0.2015","30/6","2021-01-01","higher",
"3774","140","MCO","Monaco","","0.6926","30/6","2021-01-01","lower",
"3776","140","MCO","Monaco","","1.0038","30/6","2021-01-01","higher",
"3777","140","MCO","Monaco","","0.1761","30/6","2021-01-01","higher",
"37740","140","MCO","Monaco","","0.8062","30/6","2021-01-01","lower",
"37741","140","MCO","Monaco","","0.8062","30/6","2021-01-01","lower",
"37742","140","MCO","Monaco","","0.8062","30/6","2021-01-01","lower",
"37743","140","MCO","Monaco","","0.8062","30/6","2021-01-01","lower",
"37744","140","MCO","Monaco","","1.0038","30/6","2021-01-01","higher",
"37745","140","MCO","Monaco","","1.0038","30/6","2021-01-01","higher",
"37746","140","MCO","Monaco","","0.8062","30/6","2021-01-01","lower",
"37747","140","MCO","Monaco","","0.7215","30/6","2021-01-01","lower",
"37748","140","MCO","Monaco","","0.8062","30/6","2021-01-01","lower",
"37749","140","MCO","Monaco","","0.8062","30/6","2021-01-01","lower",
"377461","140","MCO","Monaco","","1.0038","30/6","2021-01-01","higher",
"377060793","140","MCO","Monaco","","0.1761","30/6","2021-01-01","higher",
"377064061","140","MCO","Monaco","","0.1761","30/6","2021-01-01","higher",
"377064062","140","MCO","Monaco","","0.1761","30/6","2021-01-01","higher",
"377064391","140","MCO","Monaco","","0.1761","30/6","2021-01-01","higher",
"377067863","140","MCO","Monaco","","0.1761","30/6","2021-01-01","higher",
"377068086","140","MCO","Monaco","","0.1761","30/6","2021-01-01","higher",
"976","141","MNG","Mongolia","","0.0337","30/6","2021-01-01","lower",
"97650","141","MNG","Mongolia","","0.035","30/6","2021-01-01","lower",
"97653","141","MNG","Mongolia","","0.035","30/6","2021-01-01","lower",
"97655","141","MNG","Mongolia","","0.035","30/6","2021-01-01","lower",
"97656","141","MNG","Mongolia","","0.035","30/6","2021-01-01","lower",
"97685","141","MNG","Mongolia","","0.035","30/6","2021-01-01","lower",
"97686","141","MNG","Mongolia","","0.035","30/6","2021-01-01","lower",
"97688","141","MNG","Mongolia","","0.035","30/6","2021-01-01","lower",
"97689","141","MNG","Mongolia","","0.035","30/6","2021-01-01","lower",
"97691","141","MNG","Mongolia","","0.035","30/6","2021-01-01","lower",
"97692","141","MNG","Mongolia","","0.035","30/6","2021-01-01","lower",
"97693","141","MNG","Mongolia","","0.035","30/6","2021-01-01","lower",
"97694","141","MNG","Mongolia","","0.035","30/6","2021-01-01","lower",
"97695","141","MNG","Mongolia","","0.035","30/6","2021-01-01","lower",
"97696","141","MNG","Mongolia","","0.035","30/6","2021-01-01","lower",
"97697","141","MNG","Mongolia","","0.035","30/6","2021-01-01","lower",
"97698","141","MNG","Mongolia","","0.035","30/6","2021-01-01","lower",
"97699","141","MNG","Mongolia","","0.035","30/6","2021-01-01","lower",
"382","306","MNE","Montenegro","","0.4604","30/6","2021-01-01","higher",
"3826","306","MNE","Montenegro","","0.6421","30/6","2021-01-01","higher",
"38260","306","MNE","Montenegro","","0.9117","30/6","2021-01-01","higher",
"38263","306","MNE","Montenegro","","0.9429","30/6","2021-01-01","higher",
"38266","306","MNE","Montenegro","","1.001","30/6","2021-01-01","higher",
"38267","306","MNE","Montenegro","","1.078","30/6","2021-01-01","higher",
"38268","306","MNE","Montenegro","","0.9263","30/6","2021-01-01","higher",
"38269","306","MNE","Montenegro","","0.9429","30/6","2021-01-01","higher",
"38278","306","MNE","Montenegro","","0.5958","30/6","2021-01-01","higher",
"38288","306","MNE","Montenegro","","0.5958","30/6","2021-01-01","higher",
"382876","306","MNE","Montenegro","","0.5958","30/6","2021-01-01","higher",
"382877","306","MNE","Montenegro","","0.5958","30/6","2021-01-01","higher",
"1664","142","MSR","Montserrat","","0.4587","30/6","2021-01-01","higher",
"1664349","142","MSR","Montserrat","Plymouth","0.5627","30/6","2021-01-01","higher",
"1664410","142","MSR","Montserrat","Plymouth","0.5627","30/6","2021-01-01","higher",
"1664412","142","MSR","Montserrat","Plymouth","0.5627","30/6","2021-01-01","higher",
"1664413","142","MSR","Montserrat","Plymouth","0.5627","30/6","2021-01-01","higher",
"1664414","142","MSR","Montserrat","Plymouth","0.5627","30/6","2021-01-01","higher",
"1664415","142","MSR","Montserrat","Plymouth","0.5627","30/6","2021-01-01","higher",
"1664491","142","MSR","Montserrat","Plymouth","0.5627","30/6","2021-01-01","higher",
"1664492","142","MSR","Montserrat","Plymouth","0.5627","30/6","2021-01-01","higher",
"1664493","142","MSR","Montserrat","Plymouth","0.5627","30/6","2021-01-01","higher",
"1664494","142","MSR","Montserrat","Plymouth","0.5627","30/6","2021-01-01","higher",
"1664495","142","MSR","Montserrat","Plymouth","0.5627","30/6","2021-01-01","higher",
"1664496","142","MSR","Montserrat","Plymouth","0.5627","30/6","2021-01-01","higher",
"1664664","142","MSR","Montserrat","Plymouth","0.5627","30/6","2021-01-01","higher",
"1664857","142","MSR","Montserrat","","0.5865","30/6","2021-01-01","higher",
